# Created by:        SpecsLab Prodigy, Version 4.91.3-r105809 
#
# XY-Serializer Export Settings:
#   Comment Prefix:           #
#   Output Meta Data:         yes
#   Energy Axis:              Kinetic Energy
#   Count Rate:               Counts per Second
#   Separate Scan Data:       no
#   Separate Channel Data:    no
#   External Channel Data:    yes
#   Transmission Function:    no
#   Error Bar:                no
#   Operation Results:        yes
#   Time Zone Format:         UTC
#
# Group:                        Transmission cyclic
#
# Region:                       Wide1
# Spectrum ID:                  3
# Acquisition Date:             06/01/22 08:40:08 UTC
# Analysis Method:              XPS
# Analyzer Lens:                SmallArea:1.5kV
# Analyzer Slit:                4:7x20c\B:open
# Scan Mode:                    FixedAnalyzerTransmission
# Curves/Scan:                  1
# Values/Curve:                 1106
# Dwell Time:                   0.1
# Excitation Energy:            1486.61
# Kinetic Energy:               386.61
# Pass Energy:                  100
# Bias Voltage:                 90
# Detector Voltage:             1850
# Eff. Workfunction:            4.14
# Source:                       X-Ray Dummy
# Comment:                      
# OrdinateRange:                [-22.000000, 22.000000]

# Cycle: 0
#
# Number of Scans: 1

# Cycle: 0, Curve: 0
#
# Acquisition Date:             06/01/22 08:40:08 UTC
# ColumnLabels:                 energy counts/s
#
574.61 299.33100000000002
575.61 299.33100000000002
576.61 299.33100000000002
577.61 299.33100000000002
578.61 299.33100000000002
579.61 299.33100000000002
580.61 299.33100000000002
581.61 299.339
582.61 299.339
583.61 299.339
584.61 299.339
585.61 299.339
586.61 299.339
587.61 299.34699999999998
588.61 299.34699999999998
589.61 299.34699999999998
590.61 299.34699999999998
591.61 299.34699999999998
592.61 299.34699999999998
593.61 299.34699999999998
594.61 299.34699999999998
595.61 299.35700000000003
596.61 299.35700000000003
597.61 299.35700000000003
598.61 299.35700000000003
599.61 299.35700000000003
600.61 299.35700000000003
601.61 299.35700000000003
602.61 299.35700000000003
603.61 299.36099999999999
604.61 299.36099999999999
605.61 299.36099999999999
606.61 299.36099999999999
607.61 299.36099999999999
608.61 299.36099999999999
609.61 299.37599999999998
610.61 299.37599999999998
611.61 299.37599999999998
612.61 299.37599999999998
613.61 299.37599999999998
614.61 299.37599999999998
615.61 299.37599999999998
616.61 299.38
617.61 299.38
618.61 299.38
619.61 299.38
620.61 299.38
621.61 299.38
622.61 299.38
623.61 299.38
624.61 299.38999999999999
625.61 299.38999999999999
626.61 299.38999999999999
627.61 299.38999999999999
628.61 299.38999999999999
629.61 299.38999999999999
630.61 299.38999999999999
631.61 299.39299999999997
632.61 299.39299999999997
633.61 299.39299999999997
634.61 299.39299999999997
635.61 299.39299999999997
636.61 299.39299999999997
637.61 299.39299999999997
638.61 299.39299999999997
639.61 299.39299999999997
640.61 299.39299999999997
641.61 299.39299999999997
642.61 299.39299999999997
643.61 299.39299999999997
644.61 299.41399999999999
645.61 299.41399999999999
646.61 299.41399999999999
647.61 299.41399999999999
648.61 299.41399999999999
649.61 299.41399999999999
650.61 299.41399999999999
651.61 299.41399999999999
652.61 299.41399999999999
653.61 299.41399999999999
654.61 299.41399999999999
655.61 299.41399999999999
656.61 299.42899999999997
657.61 299.42899999999997
658.61 299.42899999999997
659.61 299.42899999999997
660.61 299.42899999999997
661.61 299.42899999999997
662.61 299.42899999999997
663.61 299.42899999999997
664.61 299.43200000000002
665.61 299.43200000000002
666.61 299.43200000000002
667.61 299.43200000000002
668.61 299.43200000000002
669.61 299.43200000000002
670.61 299.44099999999997
671.61 299.44099999999997
672.61 299.44099999999997
673.61 299.44099999999997
674.61 299.44099999999997
675.61 299.44099999999997
676.61 299.44099999999997
677.61 299.44099999999997
678.61 299.44099999999997
679.61 299.44099999999997
680.61 299.44900000000001
681.61 299.44900000000001
682.61 299.44900000000001
683.61 299.44900000000001
684.61 299.44900000000001
685.61 299.44900000000001
686.61 299.44900000000001
687.61 299.459
688.61 299.459
689.61 299.459
690.61 299.459
691.61 299.459
692.61 299.459
693.61 299.46499999999997
694.61 299.46499999999997
695.61 299.46499999999997
696.61 299.46499999999997
697.61 299.46499999999997
698.61 299.46499999999997
699.61 299.46499999999997
700.61 299.47300000000001
701.61 299.47300000000001
702.61 299.47300000000001
703.61 299.47300000000001
704.61 299.47300000000001
705.61 299.47300000000001
706.61 299.47300000000001
707.61 299.48000000000002
708.61 299.48000000000002
709.61 299.48000000000002
710.61 299.48000000000002
711.61 299.48000000000002
712.61 299.48000000000002
713.61 299.48000000000002
714.61 299.48000000000002
715.61 299.48000000000002
716.61 299.48000000000002
717.61 299.48000000000002
718.61 299.48000000000002
719.61 299.49299999999999
720.61 299.49299999999999
721.61 299.49299999999999
722.61 299.49299999999999
723.61 299.49299999999999
724.61 299.49299999999999
725.61 299.50299999999999
726.61 299.50299999999999
727.61 299.50299999999999
728.61 299.50299999999999
729.61 299.50299999999999
730.61 299.50299999999999
731.61 299.50299999999999
732.61 299.50299999999999
733.61 299.50299999999999
734.61 299.51600000000002
735.61 299.51600000000002
736.61 299.51600000000002
737.61 299.51600000000002
738.61 299.51600000000002
739.61 299.51600000000002
740.61 299.51999999999998
741.61 299.51999999999998
742.61 299.51999999999998
743.61 299.51999999999998
744.61 299.51999999999998
745.61 299.51999999999998
746.61 299.51999999999998
747.61 299.52100000000002
748.61 299.52100000000002
749.61 299.52100000000002
750.61 299.52100000000002
751.61 299.52100000000002
752.61 299.52100000000002
753.61 299.52100000000002
754.61 299.52100000000002
755.61 299.52100000000002
756.61 299.53500000000003
757.61 299.53500000000003
758.61 299.53500000000003
759.61 299.53500000000003
760.61 299.53500000000003
761.61 299.53500000000003
762.61 299.541
763.61 299.541
764.61 299.541
765.61 299.541
766.61 299.541
767.61 299.541
768.61 299.54500000000002
769.61 299.54500000000002
770.61 299.54500000000002
771.61 299.54500000000002
772.61 299.54500000000002
773.61 299.54500000000002
774.61 299.54500000000002
775.61 299.56
776.61 299.56
777.61 299.56
778.61 299.56
779.61 299.56
780.61 299.56
781.61 299.56
782.61 299.56
783.61 299.56
784.61 299.56599999999997
785.61 299.56599999999997
786.61 299.56599999999997
787.61 299.56599999999997
788.61 299.56599999999997
789.61 299.56599999999997
790.61 299.56599999999997
791.61 299.56599999999997
792.61 299.56599999999997
793.61 299.56599999999997
794.61 299.56599999999997
795.61 299.56599999999997
796.61 299.577
797.61 299.577
798.61 299.577
799.61 299.577
800.61 299.577
801.61 299.577
802.61 299.577
803.61 299.58999999999997
804.61 299.58999999999997
805.61 299.58999999999997
806.61 299.58999999999997
807.61 299.58999999999997
808.61 299.58999999999997
809.61 299.59500000000003
810.61 299.59500000000003
811.61 299.59500000000003
812.61 299.59500000000003
813.61 299.59500000000003
814.61 299.59500000000003
815.61 299.60000000000002
816.61 299.60000000000002
817.61 299.60000000000002
818.61 299.60000000000002
819.61 299.60000000000002
820.61 299.60000000000002
821.61 299.60000000000002
822.61 299.60000000000002
823.61 299.60899999999998
824.61 299.60899999999998
825.61 299.60899999999998
826.61 299.60899999999998
827.61 299.60899999999998
828.61 299.60899999999998
829.61 299.60899999999998
830.61 299.60899999999998
831.61 299.61399999999998
832.61 299.61399999999998
833.61 299.61399999999998
834.61 299.61399999999998
835.61 299.61399999999998
836.61 299.61399999999998
837.61 299.61399999999998
838.61 299.61399999999998
839.61 299.63299999999998
840.61 299.63299999999998
841.61 299.63299999999998
842.61 299.63299999999998
843.61 299.63299999999998
844.61 299.63299999999998
845.61 299.63299999999998
846.61 299.63099999999997
847.61 299.63099999999997
848.61 299.63099999999997
849.61 299.63099999999997
850.61 299.63099999999997
851.61 299.63099999999997
852.61 299.63900000000001
853.61 299.63900000000001
854.61 299.63900000000001
855.61 299.63900000000001
856.61 299.63900000000001
857.61 299.63900000000001
858.61 299.63900000000001
859.61 299.64699999999999
860.61 299.64699999999999
861.61 299.64699999999999
862.61 299.64699999999999
863.61 299.64699999999999
864.61 299.64699999999999
865.61 299.64699999999999
866.61 299.64699999999999
867.61 299.64699999999999
868.61 299.64699999999999
869.61 299.64699999999999
870.61 299.64699999999999
871.61 299.66699999999997
872.61 299.66699999999997
873.61 299.66699999999997
874.61 299.66699999999997
875.61 299.66699999999997
876.61 299.66699999999997
877.61 299.66699999999997
878.61 299.66899999999998
879.61 299.66899999999998
880.61 299.66899999999998
881.61 299.66899999999998
882.61 299.66899999999998
883.61 299.66899999999998
884.61 299.67200000000003
885.61 299.67200000000003
886.61 299.67200000000003
887.61 299.67200000000003
888.61 299.67200000000003
889.61 299.67200000000003
890.61 299.67200000000003
891.61 299.67200000000003
892.61 299.67200000000003
893.61 299.68299999999999
894.61 299.68299999999999
895.61 299.68299999999999
896.61 299.68299999999999
897.61 299.68299999999999
898.61 299.68299999999999
899.61 299.69
900.61 299.69
901.61 299.69
902.61 299.69
903.61 299.69
904.61 299.69
905.61 299.69
906.61 299.69
907.61 299.70100000000002
908.61 299.70100000000002
909.61 299.70100000000002
910.61 299.70100000000002
911.61 299.70100000000002
912.61 299.70100000000002
913.61 299.70100000000002
914.61 299.70100000000002
915.61 299.709
916.61 299.709
917.61 299.709
918.61 299.709
919.61 299.709
920.61 299.709
921.61 299.71199999999999
922.61 299.71199999999999
923.61 299.71199999999999
924.61 299.71199999999999
925.61 299.71199999999999
926.61 299.71199999999999
927.61 299.72800000000001
928.61 299.72800000000001
929.61 299.72800000000001
930.61 299.72800000000001
931.61 299.72800000000001
932.61 299.72800000000001
933.61 299.72800000000001
934.61 299.73599999999999
935.61 299.73599999999999
936.61 299.73599999999999
937.61 299.73599999999999
938.61 299.73599999999999
939.61 299.73599999999999
940.61 299.73599999999999
941.61 299.73599999999999
942.61 299.73599999999999
943.61 299.73599999999999
944.61 299.73599999999999
945.61 299.73599999999999
946.61 299.73599999999999
947.61 299.73599999999999
948.61 299.75
949.61 299.75
950.61 299.75
951.61 299.75
952.61 299.75
953.61 299.75
954.61 299.75299999999999
955.61 299.75299999999999
956.61 299.75299999999999
957.61 299.75299999999999
958.61 299.75299999999999
959.61 299.75299999999999
960.61 299.75299999999999
961.61 299.75999999999999
962.61 299.75999999999999
963.61 299.75999999999999
964.61 299.75999999999999
965.61 299.75999999999999
966.61 299.75999999999999
967.61 299.77199999999999
968.61 299.77199999999999
969.61 299.77199999999999
970.61 299.77199999999999
971.61 299.77199999999999
972.61 299.77199999999999
973.61 299.77199999999999
974.61 299.774
975.61 299.774
976.61 299.774
977.61 299.774
978.61 299.774
979.61 299.774
980.61 299.774
981.61 299.774
982.61 299.774
983.61 299.786
984.61 299.786
985.61 299.786
986.61 299.786
987.61 299.786
988.61 299.786
989.61 299.791
990.61 299.791
991.61 299.791
992.61 299.791
993.61 299.791
994.61 299.791
995.61 299.791
996.61 299.791
997.61 299.80099999999999
998.61 299.80099999999999
999.61 299.80099999999999
1000.61 299.80099999999999
1001.61 299.80099999999999
1002.61 299.80099999999999
1003.61 299.80099999999999
1004.61 299.81299999999999
1005.61 299.81299999999999
1006.61 299.81299999999999
1007.61 299.81299999999999
1008.61 299.81299999999999
1009.61 299.81299999999999
1010.61 299.81900000000002
1011.61 299.81900000000002
1012.61 299.81900000000002
1013.61 299.81900000000002
1014.61 299.81900000000002
1015.61 299.81900000000002
1016.61 299.81900000000002
1017.61 299.81900000000002
1018.61 299.81900000000002
1019.61 299.81900000000002
1020.61 299.81900000000002
1021.61 299.81900000000002
1022.61 299.82799999999997
1023.61 299.82799999999997
1024.61 299.82799999999997
1025.61 299.82799999999997
1026.61 299.82799999999997
1027.61 299.82799999999997
1028.61 299.82799999999997
1029.61 299.83699999999999
1030.61 299.83699999999999
1031.61 299.83699999999999
1032.61 299.83699999999999
1033.61 299.83699999999999
1034.61 299.83699999999999
1035.61 299.84500000000003
1036.61 299.84500000000003
1037.61 299.84500000000003
1038.61 299.84500000000003
1039.61 299.84500000000003
1040.61 299.84500000000003
1041.61 299.85300000000001
1042.61 299.85300000000001
1043.61 299.85300000000001
1044.61 299.85300000000001
1045.61 299.85300000000001
1046.61 299.85300000000001
1047.61 299.85300000000001
1048.61 299.85300000000001
1049.61 299.85300000000001
1050.61 299.85300000000001
1051.61 299.863
1052.61 299.863
1053.61 299.863
1054.61 299.863
1055.61 299.863
1056.61 299.863
1057.61 299.863
1058.61 299.863
1059.61 299.86900000000003
1060.61 299.86900000000003
1061.61 299.86900000000003
1062.61 299.86900000000003
1063.61 299.86900000000003
1064.61 299.86900000000003
1065.61 299.87799999999999
1066.61 299.87799999999999
1067.61 299.87799999999999
1068.61 299.87799999999999
1069.61 299.87799999999999
1070.61 299.87799999999999
1071.61 299.87799999999999
1072.61 299.88600000000002
1073.61 299.88600000000002
1074.61 299.88600000000002
1075.61 299.88600000000002
1076.61 299.88600000000002
1077.61 299.88600000000002
1078.61 299.89299999999997
1079.61 299.89299999999997
1080.61 299.89299999999997
1081.61 299.89299999999997
1082.61 299.89299999999997
1083.61 299.89299999999997
1084.61 299.90100000000001
1085.61 299.90100000000001
1086.61 299.90100000000001
1087.61 299.90100000000001
1088.61 299.90100000000001
1089.61 299.90100000000001
1090.61 299.90100000000001
1091.61 299.90100000000001
1092.61 299.90100000000001
1093.61 299.90100000000001
1094.61 299.90100000000001
1095.61 299.90100000000001
1096.61 299.90100000000001
1097.61 299.91199999999998
1098.61 299.91199999999998
1099.61 299.91199999999998
1100.61 299.91199999999998
1101.61 299.91199999999998
1102.61 299.91199999999998
1103.61 299.91199999999998
1104.61 299.91199999999998
1105.61 299.92399999999998
1106.61 299.92399999999998
1107.61 299.92399999999998
1108.61 299.92399999999998
1109.61 299.92399999999998
1110.61 299.92399999999998
1111.61 299.92599999999999
1112.61 299.92599999999999
1113.61 299.92599999999999
1114.61 299.92599999999999
1115.61 299.92599999999999
1116.61 299.92599999999999
1117.61 299.92599999999999
1118.61 299.92599999999999
1119.61 299.93400000000003
1120.61 299.93400000000003
1121.61 299.93400000000003
1122.61 299.93400000000003
1123.61 299.93400000000003
1124.61 299.93400000000003
1125.61 299.94600000000003
1126.61 299.94600000000003
1127.61 299.94600000000003
1128.61 299.94600000000003
1129.61 299.94600000000003
1130.61 299.94600000000003
1131.61 299.94600000000003
1132.61 299.94600000000003
1133.61 299.95100000000002
1134.61 299.95100000000002
1135.61 299.95100000000002
1136.61 299.95100000000002
1137.61 299.95100000000002
1138.61 299.95100000000002
1139.61 299.95100000000002
1140.61 299.96300000000002
1141.61 299.96300000000002
1142.61 299.96300000000002
1143.61 299.96300000000002
1144.61 299.96300000000002
1145.61 299.96300000000002
1146.61 299.97000000000003
1147.61 299.97000000000003
1148.61 299.97000000000003
1149.61 299.97000000000003
1150.61 299.97000000000003
1151.61 299.97000000000003
1152.61 299.97000000000003
1153.61 299.97000000000003
1154.61 299.97899999999998
1155.61 299.97899999999998
1156.61 299.97899999999998
1157.61 299.97899999999998
1158.61 299.97899999999998
1159.61 299.97899999999998
1160.61 299.97899999999998
1161.61 299.98399999999998
1162.61 299.98399999999998
1163.61 299.98399999999998
1164.61 299.98399999999998
1165.61 299.98399999999998
1166.61 299.98399999999998
1167.61 299.98399999999998
1168.61 299.98399999999998
1169.61 299.98399999999998
1170.61 299.98399999999998
1171.61 299.98399999999998
1172.61 299.98399999999998
1173.61 299.98399999999998
1174.61 300.00599999999997
1175.61 300.00599999999997
1176.61 300.00599999999997
1177.61 300.00599999999997
1178.61 300.00599999999997
1179.61 300.00599999999997
1180.61 300.00599999999997
1181.61 300.00599999999997
1182.61 300.00599999999997
1183.61 300.00599999999997
1184.61 300.00599999999997
1185.61 300.00599999999997
1186.61 300.00599999999997
1187.61 300.01400000000001
1188.61 300.01400000000001
1189.61 300.01400000000001
1190.61 300.01400000000001
1191.61 300.01400000000001
1192.61 300.01400000000001
1193.61 300.01600000000002
1194.61 300.01600000000002
1195.61 300.01600000000002
1196.61 300.01600000000002
1197.61 300.01600000000002
1198.61 300.01600000000002
1199.61 300.01600000000002
1200.61 300.029
1201.61 300.029
1202.61 300.029
1203.61 300.029
1204.61 300.029
1205.61 300.029
1206.61 300.029
1207.61 300.029
1208.61 300.029
1209.61 300.029
1210.61 300.029
1211.61 300.04199999999997
1212.61 300.04199999999997
1213.61 300.04199999999997
1214.61 300.04199999999997
1215.61 300.04199999999997
1216.61 300.04199999999997
1217.61 300.048
1218.61 300.048
1219.61 300.048
1220.61 300.048
1221.61 300.048
1222.61 300.048
1223.61 300.05500000000001
1224.61 300.05500000000001
1225.61 300.05500000000001
1226.61 300.05500000000001
1227.61 300.05500000000001
1228.61 300.05500000000001
1229.61 300.05500000000001
1230.61 300.06
1231.61 300.06
1232.61 300.06
1233.61 300.06
1234.61 300.06
1235.61 300.06
1236.61 300.06999999999999
1237.61 300.06999999999999
1238.61 300.06999999999999
1239.61 300.06999999999999
1240.61 300.06999999999999
1241.61 300.06999999999999
1242.61 300.06999999999999
1243.61 300.06999999999999
1244.61 300.06999999999999
1245.61 300.06999999999999
1246.61 300.06999999999999
1247.61 300.06999999999999
1248.61 300.07999999999998
1249.61 300.07999999999998
1250.61 300.07999999999998
1251.61 300.07999999999998
1252.61 300.07999999999998
1253.61 300.07999999999998
1254.61 300.07999999999998
1255.61 300.07999999999998
1256.61 300.09500000000003
1257.61 300.09500000000003
1258.61 300.09500000000003
1259.61 300.09500000000003
1260.61 300.09500000000003
1261.61 300.09500000000003
1262.61 300.09500000000003
1263.61 300.09500000000003
1264.61 300.09199999999998
1265.61 300.09199999999998
1266.61 300.09199999999998
1267.61 300.09199999999998
1268.61 300.09199999999998
1269.61 300.09199999999998
1270.61 300.10599999999999
1271.61 300.10599999999999
1272.61 300.10599999999999
1273.61 300.10599999999999
1274.61 300.10599999999999
1275.61 300.10599999999999
1276.61 300.10599999999999
1277.61 300.11399999999998
1278.61 300.11399999999998
1279.61 300.11399999999998
1280.61 300.11399999999998
1281.61 300.11399999999998
1282.61 300.11399999999998
1283.61 300.11399999999998
1284.61 300.11399999999998
1285.61 300.12299999999999
1286.61 300.12299999999999
1287.61 300.12299999999999
1288.61 300.12299999999999
1289.61 300.12299999999999
1290.61 300.12299999999999
1291.61 300.12299999999999
1292.61 300.13099999999997
1293.61 300.13099999999997
1294.61 300.13099999999997
1295.61 300.13099999999997
1296.61 300.13099999999997
1297.61 300.13099999999997
1298.61 300.13099999999997
1299.61 300.13600000000002
1300.61 300.13600000000002
1301.61 300.13600000000002
1302.61 300.13600000000002
1303.61 300.13600000000002
1304.61 300.13600000000002
1305.61 300.14699999999999
1306.61 300.14699999999999
1307.61 300.14699999999999
1308.61 300.14699999999999
1309.61 300.14699999999999
1310.61 300.14699999999999
1311.61 300.14699999999999
1312.61 300.14699999999999
1313.61 300.14699999999999
1314.61 300.15199999999999
1315.61 300.15199999999999
1316.61 300.15199999999999
1317.61 300.15199999999999
1318.61 300.15199999999999
1319.61 300.15199999999999
1320.61 300.15199999999999
1321.61 300.15199999999999
1322.61 300.15199999999999
1323.61 300.15199999999999
1324.61 300.15199999999999
1325.61 300.15199999999999
1326.61 300.15199999999999
1327.61 300.16399999999999
1328.61 300.16399999999999
1329.61 300.16399999999999
1330.61 300.16399999999999
1331.61 300.16399999999999
1332.61 300.16399999999999
1333.61 300.17500000000001
1334.61 300.17500000000001
1335.61 300.17500000000001
1336.61 300.17500000000001
1337.61 300.17500000000001
1338.61 300.17500000000001
1339.61 300.18700000000001
1340.61 300.18700000000001
1341.61 300.18700000000001
1342.61 300.18700000000001
1343.61 300.18700000000001
1344.61 300.18700000000001
1345.61 300.18700000000001
1346.61 300.185
1347.61 300.185
1348.61 300.185
1349.61 300.185
1350.61 300.185
1351.61 300.185
1352.61 300.185
1353.61 300.19200000000001
1354.61 300.19200000000001
1355.61 300.19200000000001
1356.61 300.19200000000001
1357.61 300.19200000000001
1358.61 300.19200000000001
1359.61 300.19200000000001
1360.61 300.19200000000001
1361.61 300.197
1362.61 300.197
1363.61 300.197
1364.61 300.197
1365.61 300.197
1366.61 300.197
1367.61 300.197
1368.61 300.197
1369.61 300.197
1370.61 300.21699999999998
1371.61 300.21699999999998
1372.61 300.21699999999998
1373.61 300.21699999999998
1374.61 300.21699999999998
1375.61 300.21699999999998
1376.61 300.226
1377.61 300.226
1378.61 300.226
1379.61 300.226
1380.61 300.226
1381.61 300.226
1382.61 300.226
1383.61 300.22800000000001
1384.61 300.22800000000001
1385.61 300.22800000000001
1386.61 300.22800000000001
1387.61 300.22800000000001
1388.61 300.22800000000001
1389.61 300.22800000000001
1390.61 300.23500000000001
1391.61 300.23500000000001
1392.61 300.23500000000001
1393.61 300.23500000000001
1394.61 300.23500000000001
1395.61 300.23500000000001
1396.61 300.23500000000001
1397.61 300.23500000000001
1398.61 300.23500000000001
1399.61 300.23500000000001
1400.61 300.23500000000001
1401.61 300.23500000000001
1402.61 300.25099999999998
1403.61 300.25099999999998
1404.61 300.25099999999998
1405.61 300.25099999999998
1406.61 300.25099999999998
1407.61 300.25099999999998
1408.61 300.25599999999997
1409.61 300.25599999999997
1410.61 300.25599999999997
1411.61 300.25599999999997
1412.61 300.25599999999997
1413.61 300.25599999999997
1414.61 300.25599999999997
1415.61 300.25599999999997
1416.61 300.267
1417.61 300.267
1418.61 300.267
1419.61 300.267
1420.61 300.267
1421.61 300.267
1422.61 300.267
1423.61 300.267
1424.61 300.27300000000002
1425.61 300.27300000000002
1426.61 300.27300000000002
1427.61 300.27300000000002
1428.61 300.27300000000002
1429.61 300.27300000000002
1430.61 300.28100000000001
1431.61 300.28100000000001
1432.61 300.28100000000001
1433.61 300.28100000000001
1434.61 300.28100000000001
1435.61 300.28100000000001
1436.61 300.28100000000001
1437.61 300.28100000000001
1438.61 300.28100000000001
1439.61 300.28500000000003
1440.61 300.28500000000003
1441.61 300.28500000000003
1442.61 300.28500000000003
1443.61 300.28500000000003
1444.61 300.28500000000003
1445.61 300.28500000000003
1446.61 300.30000000000001
1447.61 300.30000000000001
1448.61 300.30000000000001
1449.61 300.30000000000001
1450.61 300.30000000000001
1451.61 300.30000000000001
1452.61 300.30700000000002
1453.61 300.30700000000002
1454.61 300.30700000000002
1455.61 300.30700000000002
1456.61 300.30700000000002
1457.61 300.30700000000002
1458.61 300.30700000000002
1459.61 300.31299999999999
1460.61 300.31299999999999
1461.61 300.31299999999999
1462.61 300.31299999999999
1463.61 300.31299999999999
1464.61 300.31299999999999
1465.61 300.31999999999999
1466.61 300.31999999999999
1467.61 300.31999999999999
1468.61 300.31999999999999
1469.61 300.31999999999999
1470.61 300.31999999999999
1471.61 300.31999999999999
1472.61 300.31999999999999
1473.61 300.31999999999999
1474.61 300.31999999999999
1475.61 300.31999999999999
1476.61 300.31999999999999
1477.61 300.31999999999999
1478.61 300.31999999999999
1479.61 300.33499999999998
1480.61 300.33499999999998
1481.61 300.33499999999998
1482.61 300.33499999999998
1483.61 300.33499999999998
1484.61 300.33499999999998
1485.61 300.33499999999998
1486.61 300.33499999999998
1487.61 300.33999999999997
1488.61 300.33999999999997
1489.61 300.33999999999997
1490.61 300.33999999999997
1491.61 300.33999999999997

